뉴스제목,주가변동
"AI 한돌에 기권패…마른세수 잦았던 이세돌 ""어이없는 실수""",1
"[속보]홍남기 ""10년이상 노후차 교체시 개소세 70%↓·코세페 부가…",1
"정부, 내년에 투자 100조 끌어낸다…코세페중 하루 부가세 환급",1
'로또' 수서역 신혼희망타운 61대 1···역대 최고 기록,1
[단독] `노조간부 자녀`로 비정규직 입사…공기업 정규직까지 프리…,1
車 '생태계 붕괴' 코앞인데…완성차 노조 '나 몰라라 파업' 깃발,1
강남 아파트 매도호가 하락…다음주가 '분수령',1
"""세종 보낼 땐 언제고 집 팔라니""…'12·16 대책' 유탄 맞은 관가",1
40대 고용한파에 '창업' 대책 내놓은 정부…치킨집 더 늘어나나,1
'현금 복지' 잘했다고 피자 400판 돌린 文대통령,1
"[단독] 조현아 ""조원태가 선친 이메일 받았다는 것은 거짓말"" 조원…",1
삼성전자 직원들 오늘 성과급 받는다…반도체 100%,1
"10억 집 사고 ""어머니 돈 빌렸다""…국세청, 세무조사 착수",1
큰 누나의 ‘한 방’…한진家 ‘남매의 난’,1
누나의 선전포고… 한진家 경영권 '휴화산' 터졌다,1
"탈원전정부, 7000억 세금 들여 수명 연장시킨 월성 1호기 끝내 강제…",1
"""15억 넘는 집 매수문의 뚝 끊겼어요""…9억 이하는 연일 최고가",1
[친절한 경제] 한진칼 지분 모으는 KCGI…위험한 '남매의 난',1
신촌에 '천사 산타' 떴다…수염 떼고 모자 벗으니 'OOO 장관'(종합…,1
"한진, 형제의 난이 남매의 난으로",1
내년 '세제·대출·청약' 확 바뀐다…달라지는 부동산 제도,1
[뉴스분석] 누나가 화났다…한진 ‘경영권 전쟁’,1
"[단독] LG화학, 전기차 배터리 독립 법인 만든다",1
"크리스마스 이브 '핫플', 20대는 이태원 60대는 모란역 간다",1
"부동산 '돈줄' 전방위 압박 ""뒷문까지 다 막았다""",1
"차범근 아들 차세찌, 만취 상태로 운전하다 교통사고…'면허취소 수…",1
"""1억~2억 낮춰서라도 팔아달라""…강남 재건축 호가 '뚝'",1
한진가(家) ‘남매의 난’ 본격화… 모친 이명희 행보에 경영권 향배,1
7000억 들여 수명 늘려놓고…월성 1호기 결국 '조기 폐쇄',1
"""유튜브 보며 차 만들더라""···현대차 노사 '와이파이 싸움'",1
자기 돈 없이 편법 증여로 22억짜리 아파트 매입,1
“20대가 집 3채 구입”…고가아파트 산 257명 세무조사,1
"[단독] ""잘못 꽂힌 신호케이블···강릉선 KTX 탈선 부실시공 탓""",1
美도 놀란 ‘10년간 10만마일 무상보증’… 품질경영으로 세계 질주,1
"""금수저는 꿀보직, 흙수저는 희망퇴직이냐""…아시아나 내부 반발",1
"30대의 분노…""이젠 강북도 청약 당첨 불가능""",1
"조현아 경영복귀 무산·임원인사가 결정타…""터질게 터졌다""",1
日 실버산업 1000兆…'치매카페' 된 스타벅스,1
신차 똑같이 나왔는데 주가 희비 엇갈린 현대차 vs 기아차,1
"[친절한 경제] ""겨울 맞아?"" 신상 롱패딩 벌써 '재고떨이'",1
"""김태희가 출산 뒤 먹었다더라""…가격 5배 초당옥수수의 대박",1
한진 '남매의 난'…그 시작은 조현아 라인 제거한 11월 인사,1
“이건 꼭 챙기세요”…연말정산 달라지는 것은?,1
"5대 은행 ""내년 더 걱정""…점포 89곳 문 닫는다",1
에어프라이어에 감자 오래 튀기지 마세요,1
[단독] 2019년 아파트 하자 발생 1위는 대림산업,1
"연말정산 시작…7세미만 자녀 공제 제외, 산후조리원은 공제",1
[단독] `타다`의 눈물…6천억 외자유치 무산,1
"연말정산 시작…7세미만 자녀 세액공제 제외, 산후조리원은 공제(종…",1
월 2500만원 연금 포기한 이 나라 대통령… 한국 대통령 연금은 얼…,1
대학생이 가장 취업하고 싶은 기업 1위 男 삼성전자…女는?,1
은마 매도 호가 2억↓···12·16 대책 그 이후 서울 상승률 반토…,1
"월성 1호기 해체비용만 7500억…""원전 폐쇄는 사회적 낭비""",1
'24억' 부르던 은마아파트…'19.9억'에 급매 나와,1
"상한제 피한 강남권 `로또 아파트` 쏟아진다…서울, 내년 4만6000가…",1
[단독]현대차 사내망 통해 임직원에 車판매 나서,1
"대기업 '훈훈한 연말'은 옛말, 성과급 ‘0원’에 희망퇴직 칼바람까지",1
'13월의 보너스냐 세금폭탄이냐'…달라진 연말정산 공제항목은?,1
아는 만큼 돌려받는다…'돈'되는 연말정산 꿀팁,1
"""하남에 지하철 온다""…미사·풍산 집값 '들썩'",1
"""아동수당 줬다고 세액공제 제외?"" 영유아 부모 '뿔났다'",1
'부어라 마셔라' 대신 '맛점'…2030이 바꾼 송년회 풍경,1
12·16대책에 서울 아파트값 상승폭 둔화했지만 전세값은 '불안'(종…,1
12·16대책 약발 먹히나…서울 아파트값 상승폭 '반토막',1
강남3구·양천·강서…전셋값이 불붙었다,1
불매운동 일부만 반영됐는데도…유니클로 운영사 영업익 15%↓,1
"[2020전망] ""내년 집값 폭락도, 급등도 없다""…'상저하고' 전망",1
"엘러간 인공유방, 희귀암 추가 발생… 환자 파악 '미흡'(종합)",1
“나도 한번 가보자!”… 9억 아랫집들의 반란,1
車생산 年400만대 붕괴…'설마'가 현실이 됐다,1
4년 뒤면 진짜 '도로 위 지하철' 나온다...S-BRT 전국 5곳 도입,1
1월 1일 0시에 카톡 먹통 “새해 인사 엉망이 됐다”,1
[친절한 경제] '월급 350 이하' 신입이 꼭 알아야 할 저축법!,1
"손등에 칩 심고 결제하는 나라 스웨덴, 돌연 ""현금 지키자"" 왜",1
"5억 전셋값, 1년새 11억으로 폭등…송파 헬리오시티 세입자 '전전긍…",1
"드디어 모습 드러낸 GV80, 웅장함과 카리스마 갖췄다",1
"[단독]""이혼하면 된대요""… 편법 조장하는 주택법 시행규칙",1
"이재용 ""잘못된 관행 과감히 폐기""…새해 첫 메시지는 '반성'",1
[속보] 삼성전자 세계 첫 3나노 반도체 기술 개발,1
사라지는 화이트칼라…중산층 몰락 가속,1
서울 17.6억 대 3.7억…아파트 상·하위 가격차 9년만에 최대,1
과천 아파트값 32주만에 '하락전환'...'풍선효과' 강북 오름폭 커져,1
강남 넘어 지방에도 유리벽 아파트…`커튼월룩`이 뭐길래,1
'12·16 대책' 약발 나타나나…재건축 이어 준신축 아파트값도 2억 …,1
[줌인드럭]성욕감퇴 치료…여성용 '핑크 비아그라' 아시나요?,1
‘12·16 대책’ 약발 먹혔나…서울 아파트값 2주째 상승폭 축소,1
최태원 대신 워킹맘이 신년사…'파격' 가득한 SK그룹 신년회,1
"삼성·SK하이닉스 쓰는 '고순도 불산', 국산화율 더 높였다",1
"두 경제원로의 쓴소리 ""국가위기 상황인데 비전조차 없어…""",1
“MZ세대가 오고 싶은 회사로”… 나이-출신-전공 3대 허들 치워,1
"20년 재무 베테랑도 구직 실패…'재취업 끈' 놓은 40代, 4만명 늘어",1
수출 10년만에 두자릿수 마이너스…반도체 살아나도 `가시밭길`,1
"수출 10년 만에 최대폭 감소…“정부, 삼성·하이닉스만 쳐다봐”",1
"청년내일채움공제, 월급 350만원 넘으면 가입 못 한다",1
"日에 기습 당한 지 반년…""초고순도 불산 독립 만세""",1
설마 우리집도?…'불량 레미콘' 쓴 성신양회 유죄 확정,1
"국세청, 고가주택 이어 전문직·고액입시학원 조사 예고",1
"투기과열지구 분양자격 거주 1→2년, 한번 청약통장 쓰면 장기간 당…",1
‘곤의 탈출’… 보안전문가들 수개월 준비했다,1
"시세차익 반포 16억, 흑석 9억···‘상한제 수퍼로또’ 쏟아진다",1
49세 주부에서 연매출 100억원 편의점 사장까지,1
삼성·애플 도망쳐도···퀄컴에 '1兆어퍼컷' 날린 공정위 네 영웅,1
"[속보]정부 ""석유·가스 수급 위기 발생 시 비축유 2억배럴 방출 검…",1
8690원짜리를 500원에...인도 유튜브 프리미엄 이용 불법일까,1
미-이란 전쟁 나면 시장은? 걸프전 때 보니…,1
"반전의 세종시 집값, 3주새 무슨 일이…",1
'현금 사용' 확 줄였더니…스웨덴서 벌어진 일,1
테슬라 이어 GV80도 ‘레벨3’···자율주행 사고 땐 운전자 책임,1
"""상당히 오래 장관 할것""…김현미 장관 회의서 밝혀",1
만원에 4캔 수제맥주도 가능…술맛 나겠네,1
"[친절한 경제] ""할머니처럼 살래요""…'오팔 세대'에 꽂히다",1
"""가득이요"" 빨리 외쳐야 할 때, 휘발유값 어디까지 오르나",1
대출 묶자…9억이하 주택 잇단 신고가,1
[단독] 행방 묘연 ‘스위스 비밀계좌 5000만 달러’ 한진家 흘러갔나,1
"""부익부 빈익빈""…대한항공 마일리지 개편안에 소비자 불만",1
[집코노미]1주택자도 '세금 폭탄' 맞을 수 있다…12·16 대책서 절…,1
집값 급등에 반격 나선 서울시… “주택 공급 부족론은 과장”,1
"다같이 오르던 서울 아파트 규제 이후 봤더니… ""9억이하만 무풍지…",1
땅에서 하늘로 판 키운 현대車…'개인용 비행체' PAV 띄운다,1
7월 레벨3 자율차 나와…운전대서 손 떼도 된다,1
"라임, 1000억 들여 펀드 수익률 조작",1
"둘째가 태어나자 ""두 배 행복하고 20배 힘들다""",1
자연인 1년 이웅렬…인보사發 코오롱그룹 시총 1.3조 증발,1
"""관치는 독극물"" 7년전 이랬던 민주당, 기업은행장 논란 침묵",1
"송파 헬리오시티, 1000만원 추가분담금 날벼락",1
"윤종원 행장, 오늘 본점출근 대신 전 행장 추모 나서(종합)",1
"'공급절벽' 눈 앞인데…""문제없다""는 서울시",1
밥그릇 지키는게 최우선 관심… 장관끼리도 “영역 침범말라” 언쟁,1
라임자산운용 1조 5000억원 빠졌다… 환매 중단 조치에도 ‘펀드런’,1
"실수로 '0' 하나 더 써내서…9억 땅, 90억에 낙찰",1
"""부모 돈 빌렸어요"" 안 통한다…깐깐해진 집값 조달계획서",1
"""바람 때문에 승강기 문 안 닫혀""…101층 엘시티 주민들 '덜덜'",1
탈원전에…'월성 2·3·4호기 스톱' 초유의 사태 온다,1
정의선 “개인비행체 2028년 상용화”… 교통체증 없이 도심 난다,1
"[속보] LG전자, 지난해 매출액 62조3000억원…`역대 최고치`",1
"삼성전자, 지난해 4분기 잠정실적 발표…반도체 전망은",1
국내서 '중국 원인불명 폐렴' 관련 증상자 1명 발생,1
나랏빚 700조 돌파·10년만에 재정적자… 암울한 정부살림,1
연 2천만원 이하 임대소득도 과세…'꼼수' 집중단속,1
'불매'가 끌어낸 국산화…'0.1% 일본산 원료'까지 바꿨다,1
"[친절한 경제] ""집값 이렇게 마련했습니다"" 서류만 15가지",1
서울서 가장 싼 너마저…금천구 아파트값 3개월 만에 8.29%↑,1
'맘스터치' 시끌…회장 1900억에 넘긴 후 무슨 일이,1
다른 곳 전세사는데 내집 9억 넘어가면…전세대출 연장 불가,1
소액 월세 소득도 과세한다는데…세금 부담 줄이려면?,1
올해부터 임대소득 2000만원 이하도 과세,1
"[종합] 삼성전자, 작년 영업익 '반토막' 현실화…4분기는 '선방'",1
포르쉐를 닮았다···CES 놀래킨 소니의 자율주행 전기차,1
"[톡톡! 부동산] ""작년에 이사왔는데 갑자기 바꾸면 어떡해""",1
"""올해 아파트 청약 1순위가 안 된다고?"" 규제 강화에 반발 확산",1
"""반도체 불황 터널 끝 보인다""…삼성, 낸드서도 수천억대 흑자",1
"삼성 5G 통신장비 탑재된 BMW 전기차 나온다…""세계 1위할듯""",1
"""탈출이 유일한 선택지였다""…카를로스 곤 아내도 지원사격",1
"주5일제 도입 때 “경제 망한다” 외친 이들, 누구?",1
“이래도 집 산다고? 너 투기!” 부동산과의 전쟁 어디까지 가나,1
"이란 ""美 반격시 본토 공격""···전면전 치닫나",1
서랍장에 깔려 숨진 아동 유족에게 536억 지급한 이케아,1
"[단독] 공시가인상 후폭풍 ""재건축부담금 수억 더내야""",1
8억 올라도 덥석…'대출금지' 강남 아파트 더 비싸게 팔린다,1
“집 한 채 팔고 나니 잠이 안 온다”,1
다른 곳 전세사는데 내집 9억 넘어가면…전세대출 연장 불가,1
"나랏빚  700,000,000,000,000",1
10년 새 가격 두 배 뛴 '스타벅스 럭키백'…실제 구매해보니,1
"듀폰, 日 수출규제 '포토레지스트' 생산시설 韓에 만든다",1
"강남 2주택 종부세 악소리 난다, 3년 새 500만원→5500만원",1
[단독] `부동산 빅브러더`…정부가 네이버 매물까지 관리?,1
[단독]집값 뛴다던 '9억원 이하 아파트' 실거래가 절반 이상이 하락,1
"2천만원 주택임대소득자, 월세 수입 같아도 세금은 '천차만별'",1
"실수로 '0' 하나 더 써내서…9억 땅, 90억에 낙찰",1
삼성전자 株價 '상장 45년 최고가' 찍었다,1
[부고]박준규 라이엇 게임즈 한국대표 별세,1
1000억 투자받은 포항 '차세대 배터리 기지'로 만든다,1
"[연말정산간소화 15일 개통]""1800만 근로자, 이것만은 꼭 챙겨라""",1
9년새 이건희 주식재산 2배 늘고 정몽구 절반으로 줄고,1
"박정호 SKT 사장 ""'텔레콤' 떼고 'SK하이퍼커넥터'로 사명 변경 …",1
"""강남큰손 줄섰다"" 이랬던 '라임'의 배신···부사장 왜 잠적했나",1
"대출 안되는 15억 집, 세입자는 모른다",1
"[인터뷰] 부동산 고수 `아기곰` ""서울서 전세값 상승지역 올해 오를…",1
"[인터뷰] 이상우 대표 ""올해 3대 호재 타고 서울 집값 최대 10% 상…",1
트럼프 성명에도 이라크 美대사관 인근 로켓 공격,1
바닥 찍었나… 삼성전자 반도체 영업익 5분기 만에 반등 성공,1
"[속보] 류허 중구 부총리, 1단계 무역합의 서명차 13일 방미",1
"재건축 설명회에 건설사 안모이는 까닭… ""남의 떡에 손 안대요""",1
한국 건설근로자 1381명 이라크에… 현장경비 늘리고 외출 제한,1
연말정산 간소화 서비스 15일 개통…'13월의 월급' 찾기 시작,1
"""원인불명 폐렴, 전염성 거의 없지만""…오리무중 발병 원인",1
올해부터 연 2천만원 이하 주택임대소득에도 건보료 부과,1
"中 관광객 5000명, 쇼핑에 롯데월드까지… 유통업계 '한한령' 해제 …",1
"이재용 ""독립·자율성 약속""… 삼성, 정경유착 고리 끊는다",1
[전문] '주진모 장동건 카톡' 주장 캡처 이미지 유포… 소속사 '강…,1
"한국 '탈일본' 속도에 놀란 일본, 6개월만에  불화수소 수출 허가",1
삼성전자 액면분할 전 2000억 '몰빵' 슈퍼개미 근황은…,1
[단독] `부동산 빅브러더`…정부가 네이버 매물까지 관리?,1
"삼성전자 ""주진모 등 해킹 피해, 계정 외부 유출·도용이 원인""...…",1
