뉴스제목,주가변동
"코스피, 새해 첫날 1% 하락 2170선 마감… 코스닥 강보합",1
1억원 이상 매도체결 상위 20 종목(코스닥),1
오후장 기술적 분석 특징주 B(코스닥),1
[코스닥 마감]개인 1800억 순매수…첫 거래일 670선까지 올라,1
"[특징주]위지윅스튜디오, 무상증자 권리락 효과로 20% '급등'",1
[MK라씨로] 안철수 정계복귀에 안랩·써니전자 20% 이상↑,1
"새해, 젬백스 방향 놓치시면 안됩니다. 대응 방향 확인",1
오후장★섹터동향,1
오전장 기술적 분석 특징주 A(코스피),1
증시요약(5) - 특징 종목(코스닥),1
코스닥 하락률 상위 50종목,1
오후장 기술적 분석 특징주 A(코스피),1
뉴욕증시 마감시황,1
1억원 이상 매수체결 상위 20 종목(코스닥),1
증시요약(7) - 기술적 분석 특징주 A(코스피),1
"[특징주]센트랄모텍, 테슬라 '모델 3' 중국 인도 개시 '강세'",1
"1월 2일 코스닥, 4.19p 오른 674.02 마감(0.63%↑)",1
"JW중외제약, JP모건 컨퍼런스서 추가 기술수출 추진",1
줄줄이 FDA 노크…바이오株 다시 날개 달까,1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
[0106 마감체크] 핵심은 사태의 장기화 여부!,1
6일 장 마감 후 주요 종목 뉴스,1
[굿모닝 증시] 美·이란 무력충돌 수위 집중…매수기회 될수도,1
[특징주] 이란 '보복' 예고 직후 美주둔 이라크 기지·그린존 피격…관련주 강세,1
"[특징주] 코오롱생명과학, 검찰 압수수색 소식에 하락세",1
"지금현재 단, 100만원으로 ‘이종목’잡으세요",1
"'블루오션' 국내 수산물 HMR 집중…명진홀딩스, 연내 코스닥 도전",1
오전장 특징주★(코스닥),1
"[특징주] '원인 불명' 中 폐렴, 홍콩 이어 싱가포르서 의심환자…관련주 강세",1
7월부터 도로 달리는 자율주행차…관련株 담아볼까,1
오후장 특징주★(코스닥),1
[코스닥 마감]중동 불안에 2%대 하락..660선 아래로,1
"네이처셀, '알츠하이머' 임상 결과 FDA 제출에도 주가 하락",1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
오후장 기술적 분석 특징주 A(코스닥),1
[0106 개장체크] 중동 리스크 vs CES 모멘텀,1
오전장 기술적 분석 특징주 A(코스닥),1
[코스피 마감]중동發 긴장 고조에 1% 급락,1
"오성첨단소재, 에스맥 주식회사(대한민국) 주식 취득 결정",1
오전장 기술적 분석 특징주 A(코스피),1
'이란 변수' 국내증시에 찬물…장기적 영향은 작을 듯,1
오후장★섹터동향,1
오전장 특징주★(코스피),1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
오후장 특징주★(코스피),1
[e공시 눈에 띄네]코스닥-3일,1
전일대비 거래량 급증 종목(코스닥),1
"AJ렌터카, 주식등의 대량보유자 소유주식수 변동",1
삼성도 투자한 1000원]10000원 폭등할 5G 관련株 300% 이상 수익 나올 급등주 공개! --] 무료신청!,1
코스닥 하락률 상위 50종목,1
제일바이오 대응법 마지막이라고 생각하고 확인하세요,1
코스닥 하락률 상위 50종목,1
"OCI, 주식등의 대량보유자 소유주식수 변동",1
"알티캐스트, 주식등의 대량보유자 소유주식수 변동",1
"코스닥 외국인 순매수,도 상위20종목",1
5거래일 기준 누적하락률 상위 종목(코스피),1
증시요약(8) - 기술적 분석 특징주 B(코스피),1
오늘의 증시 일정 (1월 7일),1
국민연금이 지분 늘린 코스닥 17곳 중 15곳 '소·부·장',1
뉴욕증시 상승 질주 월가 '불안감' 주가 절벽 경고,1
[뉴욕증시] 美-이란 전면전 가능성 저울질하며 하락,1
"[특징주] 이란, 미군 기지 보복 폭격 '전운 고조'…방산주 '급등'",1
[예비테마]오늘 아침 주식투자자들이 많이 검색한 단어는?,1
[재송]7일 장 마감 후 주요 종목뉴스,1
[유럽증시]美·이란 정면충돌 우려 속…혼조,1
▶5G 이 기업! 美 법인 2000억 투자 완료!,1
오후장 특징주★(코스닥),1
[코스닥 마감]美·이란 갈등 격화에 3% `뚝`…640선 턱걸이,1
"코스닥 외국인 순매수,도 상위20종목",1
"금감원, '중동 리스크'에 24시간 점검체제…""금융시장 영향 제한적""",1
[유럽증시] 美·이란 우려 약해지며 혼조 마감,1
"[0108 마감체크] 거래는 늘고, 상승종목은 줄고",1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
"[종목이슈] 삼성전자, 턴어라운드 확인…내년까지 쾌속 질주",1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
장마감 후 주요 종목 공시,1
[특징주]이란 미군기지 로켓공격 소식에 석유화학주 급등,1
오후장 기술적 분석 특징주 A(코스닥),1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
증시요약(7) - 기술적 분석 특징주 A(코스피),1
오전장 기술적 분석 특징주 A(코스피),1
■[급등직전] 1000%폭등 황제주 등극 임박!!■차세대 항암 치료 특급 바이오주 황제주!!,1
오후장 특징주★(코스피),1
오전장 기술적 분석 특징주 A(코스닥),1
"맥쿼리인프라, 주식등의 대량보유자 소유주식수 변동",1
"[특징주] 이란, 미군 기지 보복 폭격 '전운 고조'…방산주 '급등'",1
오전장 기술적 분석 특징주 A(코스피),1
"[특징주] 에이치시티, 美·이란 중동전쟁...록히드마틴 F35전투기 정비업체 부각↑",1
증시요약(5) - 특징 종목(코스닥),1
오전장 기술적 분석 특징주 B(코스닥),1
오후장 기술적 분석 특징주 B(코스피),1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
"코스닥 기관 순매수,도 상위20종목",1
[특징주] 방산株 퍼스텍 美·이란 갈등에 상한가,1
"니케이지수(일본) : ▼318.64엔(-1.35%), 23,257.08엔 [오후장출발]",1
오전장 특징주★(코스피),1
"[특징주] 방탄소년단, 2월 '맵 오브 더 소울 : 7'로 컴백 확정…관련주 강세",1
[증시일정] CJ헬로→LG헬로비전 변경상장 등,1
[특징주]군사시설 보호구역 해제에 DMZ 관련주 ‘강세’,1
[코스닥 마감]중동 긴장 완화에 4% 껑충…외국인 대거 매수,1
[특징주]中 원인불명 폐렴 환자 증가에 메르스 관련株 강세,1
증시요약(6) - 특징 상한가 및 급등주,1
[0109 마감체크] IT를 넘어 종목 확산 여부가 관건!,1
증시요약(8) - 기술적 분석 특징주 B(코스피),1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
오후장 특징주★(코스닥),1
[뉴욕증시] 중동불안 잠재운 트럼프 연설에 '사상 최고',1
"[특징주] 메디포스트, 세계최초 혈액채취 만능줄기세포 기술개발 성공 소식에↑",1
52주 신고가 종목,1
9일 장 마감 후 주요 종목 뉴스,1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
"[특징주]센트랄모텍, 테슬라 시총 100조 돌파…독점공급 수혜 기대",1
"[특징주]경협주, 남북 철도 연결 정밀조사 준비…DMZ 인근 보호해제까지",1
[특징주]훈풍 부는 화장품주…상승세 지속,1
[특징주]면세점 호조·한한령 해제 기대에 화장품株 3일째 ‘강세’,1
"[9일 공시종합] 더블유에프엠, 상장폐지 의결 연장 등",1
증시요약(7) - 기술적 분석 특징주 A(코스피),1
"1월 9일 코스닥, 25.15p 오른 666.09 마감(3.92%↑)",1
증시요약(4) - 특징 종목(코스피),1
"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
"코스피 기관 순매수,도 상위20종목",1
증시요약(5) - 특징 종목(코스닥),1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
오후장★섹터동향,1
오전장 특징주★(코스닥),1
오후장 기술적 분석 특징주 B(코스피),1
오후장 특징주★(코스피),1
오전장 특징주★(코스피),1
장중 주요 종목 공시,1
[e공시 눈에 띄네] 코스닥-8일,1
"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
증시요약(2) - 코스닥 마감시황,1
[유럽증시]美·이란 봉합 가능성…상승,1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
[유럽증시] 미·이란 우려 완화하며 상승,1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
분양 대기·대출 규제·실수요 눌러앉기…전세대란 우려되는 5가지 이유,1
폐렴·DMZ…증시 불안 속 활개치는 테마주,1
"[0110 마감체크] 삼성전자가 끌고, 2차전지가 밀고",1
[뉴욕마감]중동 위기 완화에 다우 사상 첫 2만9000대 눈 앞,1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
"전일 시장 주도 종목 –영인프런티어(22.3%), 일신석재(18.1%), 유신(14.5%)",1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
10일 장 마감 후 주요 종목뉴스,1
[코스피 마감]미중 무역합의 기대에 이틀째 상승…2200선 회복,1
"[특징주]이엠코리아, 세계 최초 수소법…나노다공성 수소발생 촉매기술 세계 최대",1
"[특징주]세원, 정부 세계 최초 ‘수소법’ 제정 소식에 강세…현대차 넥쏘 부품 부각",1
[코스닥 마감]美이란 갈등 잦아들며 670선 회복,1
"[Bio톡스] 위상 떨어진 K-바이오…""JP모건, 1대1 호스팅 '미팅룸' 제공 안 한다""",1
52주 신고가 종목,1
[유럽증시] 미·이란 긴장감 일단락에 상승,1
[특징주]수소차 보급 확대소식에 관련주 ‘강세’,1
"코스닥 외국인 순매수,도 상위20종목",1
오후장 특징주★(코스닥),1
오전장 특징주★(코스닥),1
[재송]9일 장 마감 후 주요 종목 뉴스,1
오전장 특징주★(코스피),1
증시요약(5) - 특징 종목(코스닥),1
증시요약(7) - 기술적 분석 특징주 A(코스피),1
오후장 기술적 분석 특징주 B(코스닥),1
"라닉스(317120)+8.36%, 오픈베이스 +3.62%, 수산아이앤티 +2.99%, 드림시큐리티 +1.95%, 한국정보인증 +3.08%",1
'국일제지'2조6000억원 정부 정책 2022년까지 지속 수혜株는?,1
오후장★섹터동향,1
오후장 특징주★(코스피),1
"코스피, 외인 투심 회복에 8일 만에 2200선 회복… 코스닥 670선 마감",1
"남북경협주, 새해 전망 분석 완료! 대응 방향 확인 하세요!",1
증시요약(3) - 특징 섹터,1
"[0110 마감체크] 삼성전자가 끌고, 2차전지가 밀고",1
"[뉴욕증시] 중동 불안감보다 무역 합의, 또 최고치",1
외국인/기관 연속 순매수일 상위 20종목(코스닥),1
"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
"엔텔스, 최대주주 변경",1
오전장 기술적 분석 특징주 B(코스닥),1
"[단독] 위상 떨어진 K-바이오…""JP모건, 1대1 호스팅 '미팅룸' 제공 안 한다""",1
증시요약(8) - 기술적 분석 특징주 B(코스피),1
코스닥 하락률 상위 50종목,1
13일 장 마감 후 주요 종목뉴스,1
[특징주]사드 이슈 완화 기대감에 화장품株 ‘강세’,1
‘유커 귀환’ 조짐에 면세점·화장품株 새해부터 ‘화색’,1
[e 공시 눈에 띄네]코스닥-10일,1
"신영증권, 현금흐름 좋은 고배당주 골라 장기투자",1
"잘 나가던 상장리츠, 왜 이러나",1
[재송]10일 장 마감 후 주요 종목뉴스,1
"[특징주]세화피앤씨, 한한령 해제시 중국 화장품 사업 날개 기대 강세",1
장중 주요 종목 공시,1
"[특징주]삼성전자 6만원, SK하이닉스 10만원 돌파",1
"증권플러스 for Kakao, 누적 거래액 63조원 돌파",1
"외인, '신고가' 삼성전자 ""집중 담자""...기관은 'SK하이닉스'",1
[0113 마감체크] 위험자산에 우호적인 매크로 환경,1
[특징주]한한령 해제 기대감에 3대 엔터주 강세,1
[Bio톡스] 2020 JP모건 헬스케어 컨퍼런스 개막…바이오 투자자 주목할 점은,1
[굿모닝 증시]“美-이란 갈등 완화되며 다소 늦은 '1월 효과' 나타날 것”,1
데이터 3법 통과했지만…수혜주는 차익실현 매물에 '잠잠',1
[특징주]한한령 해제 기대감…에스엠·JYP Ent. 8% 이상 강세,1
"[특징주]엔텔스, 최대주주 변경 소식에 상한가",1
오후장 특징주★(코스닥),1
"[실전재테크]저가점자, '복불복 청약' 중대형 아파트 노려볼만",1
티움바이오 상승세 ? 분석 내용 확인 하시고 대응하시기 바랍니다.,1
[증시일정] 코디엠·코썬바이오 불성실공시법인지정,1
오전장 특징주★(코스닥),1
"[71회 주목! 이리포트] IBK투자 문경준 ""JP모건 헬스케어 컨퍼런스 미리보기""",1
[매집 필수] 이 종목 곧 뜬다..,1
[코스피 마감]반도체 업황·어닝시즌 기대에 연중 최고,1
"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
오전장 기술적 분석 특징주 A(코스닥),1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
증시요약(5) - 특징 종목(코스닥),1
"외국계 순매수,도 상위종목(코스닥) 수량기준",1
코스닥 상승률 상위 50종목,1
52주 신고가 종목,1
증시요약(8) - 기술적 분석 특징주 B(코스피),1
장마감 후 주요 종목 공시,1
[특징주]HDC현대산업개발 4075억원 유상증자에 52주 신저가,1
5거래일 기준 누적하락률 상위 종목(코스닥),1
오늘의 증시 일정 (1월 14일),1
코스피 3.5배 오를 동안 외국인 수익 35배,1
오전장 특징주★(코스닥),1
[재송] 14일 장 마감 후 주요 종목뉴스,1
"증권플러스 for Kakao, 누적 거래액 63조원 돌파",1
[코스피 마감]높아진 밸류에이션 부담…닷새만에 하락,1
[뉴욕증시] 美·中 무역합의 서명 주시하며 보합권 혼조,1
오후장 특징주★(코스닥),1
"[특징주] 머큐리, 여당 총선 1호 공약 '무료 와이파이' 확대 소식에 ↑",1
증시요약(9) - 기술적 분석 특징주 A(코스닥),1
오전장 특징주★(코스피),1
[코스닥 공시] 차바이오텍 / 국순당 /디에이치피코리아,1
증시요약(10) - 기술적 분석 특징주 B(코스닥),1
증시요약(8) - 기술적 분석 특징주 B(코스피),1
[유럽증시]美中 '1단계 무역합의' 서명 하루 앞두고…강보합,1
증시요약(7) - 기술적 분석 특징주 A(코스피),1
[예비테마]오늘 아침 주식투자자들이 많이 검색한 단어는?,1
"[특징주]다원시스, 사상최대 매출 기대…의료용가속기 신사업 성과",1
오전장★섹터동향,1
배당수익률 상위 종목,1
[코스닥 마감]미중 무역합의 서명 앞두고 눈치보기…'강보합',1
증시요약(5) - 특징 종목(코스닥),1
오전장 기술적 분석 특징주 B(코스닥),1
"[15일 공시종합] 좋은사람들 ""10일 검찰에 고발장 접수됐다"" 등",1
52주 신고가 종목,1
"[특징주]좋은사람들, 경영진 횡령·배임 고발장 접수설 약세",1
[증시일정] 한화케미칼·휠라홀딩스 상호변경 등,1
오전장 기술적 분석 특징주 B(코스피),1
"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
